Order Date Time,Board Type,Quantity,Pick Pack Time,,,,
16/07/2022 11:09:32,B,2,4.25,,,,
16/07/2022 11:10:07,A,7,6.49,,,,
16/07/2022 11:16:41,C,2,3.98,,,,
16/07/2022 11:18:18,C,2,4.04,,,,
16/07/2022 11:22:34,C,2,3.73,,,,
16/07/2022 11:27:52,B,7,6.78,,,,
16/07/2022 11:30:01,B,6,6.37,,,,
16/07/2022 11:46:18,C,3,4.73,,,,
16/07/2022 11:52:05,B,5,5.91,,,,
16/07/2022 11:59:38,B,3,4.29,,,,
16/07/2022 12:02:25,C,6,5.55,,,,
16/07/2022 12:04:08,B,3,4.18,,,,
16/07/2022 12:19:32,B,4,5.23,,,,
16/07/2022 12:49:14,A,5,5.45,,,,
16/07/2022 13:06:25,A,6,6.35,,,,
16/07/2022 13:22:41,C,7,6.54,,,,
16/07/2022 13:23:22,C,2,4.02,,,,
16/07/2022 13:23:53,C,7,6.48,,,,
16/07/2022 13:29:27,B,10,8.12,,,,
16/07/2022 13:37:22,A,9,7.49,,,,
16/07/2022 13:39:19,B,5,5.74,,,,
16/07/2022 13:43:11,C,3,4.74,,,,
16/07/2022 13:48:36,C,4,4.91,,,,
16/07/2022 13:59:33,B,1,3.17,,,,
16/07/2022 14:01:11,A,4,4.57,,,,
16/07/2022 14:20:55,A,8,7.1,,,,
16/07/2022 14:22:39,B,9,7.18,,,,
16/07/2022 14:35:06,C,5,5.03,,,,
16/07/2022 14:41:42,C,2,4.09,,,,
16/07/2022 14:42:48,A,4,4.93,,,,
16/07/2022 14:45:15,B,3,4.68,,,,
16/07/2022 14:51:50,C,4,5.32,,,,
16/07/2022 14:53:43,A,6,6.16,,,,
16/07/2022 14:56:43,C,6,6.03,,,,
16/07/2022 14:57:22,C,3,4.7,,,,
16/07/2022 15:07:04,C,3,4.7,,,,
16/07/2022 15:08:26,A,3,4.69,,,,
16/07/2022 15:23:10,B,2,3.71,,,,
16/07/2022 15:27:26,C,3,4.94,,,,
16/07/2022 15:32:51,B,3,4.27,,,,
16/07/2022 15:34:22,B,3,4.07,,,,
16/07/2022 15:35:13,A,4,4.59,,,,
16/07/2022 15:39:12,A,9,7.43,,,,
16/07/2022 15:40:13,C,2,3.98,,,,
16/07/2022 15:42:03,C,2,3.83,,,,
16/07/2022 15:49:26,C,2,4.11,,,,
16/07/2022 15:58:13,C,1,3.3,,,,
16/07/2022 16:10:48,B,9,7.92,,,,
16/07/2022 16:10:56,B,3,4.75,,,,
16/07/2022 16:13:40,C,2,3.95,,,,
16/07/2022 16:17:21,A,4,5.27,,,,
16/07/2022 16:32:13,C,3,4.55,,,,
16/07/2022 16:32:32,B,3,4.43,,,,
16/07/2022 16:36:11,A,4,4.94,,,,
16/07/2022 16:37:38,A,6,5.71,,,,
16/07/2022 16:45:49,B,6,5.86,,,,
16/07/2022 16:55:37,B,8,6.4,,,,
16/07/2022 16:56:48,A,5,5,,,,
16/07/2022 17:01:56,B,2,3.79,,,,
16/07/2022 17:07:45,C,1,3.75,,,,
16/07/2022 17:08:41,C,3,4.68,,,,
16/07/2022 17:09:38,B,6,5.68,,,,
16/07/2022 17:21:34,A,4,5.08,,,,
16/07/2022 17:34:13,C,3,4.34,,,,
16/07/2022 17:44:58,C,2,3.98,,,,
16/07/2022 17:45:54,A,7,6.09,,,,
16/07/2022 17:48:01,C,6,6.31,,,,
16/07/2022 17:50:13,C,1,3.77,,,,
16/07/2022 17:55:56,C,5,5.76,,,,
16/07/2022 17:58:39,B,2,4.11,,,,
16/07/2022 18:00:10,A,9,6.96,,,,
16/07/2022 18:01:02,B,6,5.6,,,,
16/07/2022 18:05:52,C,3,4.79,,,,
16/07/2022 18:07:21,B,5,5.54,,,,
16/07/2022 18:11:18,C,2,4.11,,,,
16/07/2022 18:22:11,B,2,3.92,,,,
16/07/2022 18:25:08,C,4,5.17,,,,
16/07/2022 18:34:25,B,6,5.69,,,,
16/07/2022 18:38:26,C,5,5.87,,,,
16/07/2022 18:39:03,A,8,6.35,,,,
16/07/2022 18:47:04,A,12,8.55,,,,
16/07/2022 18:48:09,B,7,6.21,,,,
16/07/2022 18:51:27,C,4,5.47,,,,
16/07/2022 19:07:01,A,4,5.02,,,,
16/07/2022 19:10:22,C,3,4.86,,,,
16/07/2022 19:12:30,B,3,4.29,,,,
16/07/2022 19:18:40,A,8,7.53,,,,
16/07/2022 19:19:00,B,6,5.68,,,,
16/07/2022 19:21:46,A,11,9.23,,,,
16/07/2022 19:23:05,A,2,3.74,,,,
16/07/2022 19:28:11,A,9,8.15,,,,
16/07/2022 19:31:28,B,7,6.57,,,,
16/07/2022 19:35:40,C,3,4.4,,,,
16/07/2022 19:47:59,B,3,4.22,,,,
16/07/2022 19:55:58,C,2,4.19,,,,
16/07/2022 19:58:12,B,2,4.37,,,,
16/07/2022 20:08:55,B,1,3.28,,,,
16/07/2022 20:20:28,A,4,4.86,,,,
16/07/2022 20:24:25,B,5,5.32,,,,
16/07/2022 20:25:10,B,5,5.39,,,,
16/07/2022 20:30:10,B,2,4.22,,,,
16/07/2022 20:40:26,B,4,5.29,,,,
16/07/2022 20:45:46,B,7,6.65,,,,
16/07/2022 20:52:31,B,3,4.46,,,,
16/07/2022 20:59:17,B,8,7.5,,,,
16/07/2022 21:01:04,C,3,4.44,,,,
16/07/2022 21:02:39,A,5,5.92,,,,
16/07/2022 21:06:29,A,4,4.71,,,,
16/07/2022 21:13:01,C,4,5.19,,,,
16/07/2022 21:22:24,A,4,4.76,,,,
16/07/2022 21:29:15,C,3,4.69,,,,
16/07/2022 21:30:01,C,5,5.34,,,,
16/07/2022 21:31:43,C,5,5.18,,,,
16/07/2022 21:39:17,B,2,3.95,,,,
16/07/2022 21:40:47,A,11,8.84,,,,
16/07/2022 21:46:28,C,4,5.28,,,,
16/07/2022 21:47:34,B,5,5.93,,,,
16/07/2022 21:50:18,C,6,5.87,,,,
16/07/2022 22:03:45,A,2,4.29,,,,
16/07/2022 22:06:17,C,5,5.74,,,,
16/07/2022 22:26:48,B,2,3.79,,,,
16/07/2022 22:26:57,C,4,4.91,,,,
16/07/2022 22:37:25,A,7,6.52,,,,
16/07/2022 22:46:22,A,11,8.49,,,,
16/07/2022 22:47:21,C,5,5.13,,,,
16/07/2022 22:51:16,C,4,5.33,,,,
16/07/2022 22:53:10,A,4,5.08,,,,
16/07/2022 23:05:25,C,5,5.75,,,,
16/07/2022 23:07:17,C,3,4.28,,,,
16/07/2022 23:10:43,C,3,4.2,,,,
16/07/2022 23:15:35,B,1,3.21,,,,
16/07/2022 23:25:25,C,5,5.69,,,,
16/07/2022 23:38:33,A,2,3.85,,,,
16/07/2022 23:51:36,B,2,4.19,,,,
16/07/2022 23:58:45,C,2,4.11,,,,
17/07/2022 00:01:11,B,2,4.28,,,,
17/07/2022 00:10:13,C,3,4.39,,,,
17/07/2022 00:11:23,C,4,4.83,,,,
17/07/2022 00:15:32,A,2,4.3,,,,
17/07/2022 00:21:24,A,6,5.72,,,,
17/07/2022 00:22:21,C,3,4.75,,,,
17/07/2022 00:37:44,A,5,5.87,,,,
17/07/2022 00:49:21,B,2,4.02,,,,
17/07/2022 00:52:05,C,3,4.32,,,,
17/07/2022 00:58:26,C,3,4.37,,,,
17/07/2022 00:58:35,C,3,4.34,,,,
17/07/2022 01:05:34,C,5,5.11,,,,
17/07/2022 01:06:32,C,2,3.8,,,,
17/07/2022 01:07:30,B,5,5.2,,,,
17/07/2022 01:10:42,B,1,3.83,,,,
17/07/2022 01:12:22,C,5,6.02,,,,
17/07/2022 01:13:38,A,8,7.37,,,,
17/07/2022 01:14:10,B,4,5.34,,,,
17/07/2022 01:16:02,C,3,4.3,,,,
17/07/2022 01:20:46,B,3,4.38,,,,
17/07/2022 01:41:14,B,2,3.68,,,,
17/07/2022 01:53:47,A,6,6.06,,,,
17/07/2022 01:55:55,C,2,4.16,,,,
17/07/2022 02:00:38,B,4,5.24,,,,
17/07/2022 02:01:04,B,4,5.23,,,,
17/07/2022 02:02:04,C,2,3.8,,,,
17/07/2022 02:02:55,A,2,3.67,,,,
17/07/2022 02:06:01,C,4,5.23,,,,
17/07/2022 02:14:00,B,4,4.94,,,,
17/07/2022 02:14:50,B,4,4.92,,,,
17/07/2022 02:14:53,C,3,4.76,,,,
17/07/2022 02:25:37,B,4,5.39,,,,
17/07/2022 02:35:11,B,10,7.82,,,,
17/07/2022 02:36:56,C,3,4.95,,,,
17/07/2022 02:45:25,C,4,5.13,,,,
17/07/2022 02:49:43,A,7,6.07,,,,
17/07/2022 02:56:13,C,3,4.49,,,,
17/07/2022 03:09:01,A,9,7.86,,,,
17/07/2022 03:15:18,B,3,4.34,,,,
17/07/2022 03:23:13,C,2,4.12,,,,
17/07/2022 03:33:22,A,6,6.58,,,,
17/07/2022 03:52:45,C,5,5.74,,,,
17/07/2022 03:52:45,C,6,6.16,,,,
17/07/2022 03:52:45,C,5,5.66,,,,
17/07/2022 03:52:45,C,4,4.88,,,,
17/07/2022 03:52:45,C,5,5.01,,,,
17/07/2022 03:52:45,C,4,5.34,,,,
17/07/2022 03:56:43,C,3,4.83,,,,
17/07/2022 03:57:59,A,6,5.41,,,,
17/07/2022 04:00:28,C,3,4.94,,,,
17/07/2022 04:07:38,B,7,6.84,,,,
17/07/2022 04:12:44,C,3,4.45,,,,
17/07/2022 04:13:53,A,9,7.04,,,,
17/07/2022 04:22:21,A,7,6.44,,,,
17/07/2022 04:25:08,C,1,3.26,,,,
17/07/2022 04:25:56,A,4,4.91,,,,
17/07/2022 04:26:47,C,3,4.79,,,,
17/07/2022 04:35:07,A,4,4.68,,,,
17/07/2022 04:38:51,C,2,4.01,,,,
17/07/2022 04:48:40,B,4,4.65,,,,
17/07/2022 04:54:10,C,2,4.31,,,,
17/07/2022 04:54:46,A,6,6.43,,,,
17/07/2022 04:55:38,C,6,6.5,,,,
17/07/2022 04:56:31,A,7,6.89,,,,
17/07/2022 05:05:22,C,3,4.07,,,,
17/07/2022 05:08:02,C,3,4.26,,,,
17/07/2022 05:11:48,B,2,3.84,,,,
17/07/2022 05:18:42,B,2,3.99,,,,
17/07/2022 05:23:52,A,9,7,,,,
17/07/2022 05:24:47,C,4,4.64,,,,
17/07/2022 05:26:42,C,3,4.82,,,,
17/07/2022 05:39:11,C,3,4.79,,,,
17/07/2022 05:43:52,C,2,4.31,,,,
17/07/2022 05:53:56,C,3,4.75,,,,
17/07/2022 05:55:16,B,9,7.77,,,,
17/07/2022 05:57:27,C,4,4.91,,,,
17/07/2022 05:58:30,A,4,5.3,,,,
17/07/2022 06:06:20,B,1,3.85,,,,
17/07/2022 06:07:25,A,3,4.11,,,,
17/07/2022 06:28:31,C,4,4.52,,,,
17/07/2022 06:30:07,A,6,6.57,,,,
17/07/2022 06:41:00,A,2,4.01,,,,
17/07/2022 06:41:31,C,2,3.95,,,,
17/07/2022 06:43:21,C,4,5.04,,,,
17/07/2022 06:44:01,C,2,4.12,,,,
17/07/2022 06:53:24,C,1,3.36,,,,
17/07/2022 06:54:40,C,5,5.73,,,,
17/07/2022 06:56:14,C,3,4.59,,,,
17/07/2022 07:04:02,B,4,5.07,,,,
17/07/2022 07:07:20,C,2,3.86,,,,
17/07/2022 07:07:56,C,2,4.05,,,,
17/07/2022 07:12:12,C,5,5.91,,,,
17/07/2022 07:13:52,C,3,4.8,,,,
17/07/2022 07:14:57,C,4,4.56,,,,
17/07/2022 07:22:23,A,7,7.09,,,,
17/07/2022 07:29:50,C,2,4.29,,,,
17/07/2022 07:33:05,C,6,5.9,,,,
17/07/2022 07:35:55,C,4,4.57,,,,
17/07/2022 07:44:25,A,6,5.93,,,,
17/07/2022 07:45:34,C,3,4.44,,,,
17/07/2022 07:49:24,C,3,4.8,,,,
17/07/2022 07:55:56,B,1,3.52,,,,
17/07/2022 07:58:51,C,5,4.95,,,,
17/07/2022 08:08:13,C,3,4.64,,,,
17/07/2022 08:14:26,C,1,3.26,,,,
17/07/2022 08:15:30,C,4,4.8,,,,
17/07/2022 08:19:07,B,3,4.36,,,,
17/07/2022 08:34:33,B,8,6.49,,,,
17/07/2022 08:35:47,C,4,5.15,,,,
17/07/2022 08:49:06,B,5,5.4,,,,
17/07/2022 08:50:31,B,6,5.94,,,,
17/07/2022 08:56:34,C,1,3.35,,,,
17/07/2022 09:06:28,C,3,4.88,,,,
17/07/2022 09:15:21,B,3,4.71,,,,
17/07/2022 09:21:03,C,2,4.06,,,,
17/07/2022 09:30:29,C,5,5.49,,,,
17/07/2022 09:44:08,B,7,6.4,,,,
17/07/2022 09:44:58,C,5,6.04,,,,
17/07/2022 09:47:41,C,1,3.49,,,,
17/07/2022 09:47:44,C,2,4.25,,,,
17/07/2022 09:53:43,A,2,3.65,,,,
17/07/2022 09:55:16,A,7,6.7,,,,
17/07/2022 09:57:39,B,9,7.12,,,,
17/07/2022 10:08:41,C,2,4.37,,,,
17/07/2022 10:11:08,B,3,4.39,,,,
17/07/2022 10:21:19,C,2,4.34,,,,
17/07/2022 10:26:48,A,4,4.86,,,,
17/07/2022 10:29:22,C,2,4.37,,,,
17/07/2022 10:33:19,A,3,4.82,,,,
17/07/2022 10:38:15,B,10,8.46,,,,
17/07/2022 10:46:54,B,7,6.38,,,,
17/07/2022 10:51:47,C,4,5.38,,,,
17/07/2022 10:54:23,C,4,4.65,,,,
17/07/2022 11:02:07,A,5,5.57,,,,
17/07/2022 11:02:35,A,3,4.23,,,,
17/07/2022 11:04:09,C,3,4.35,,,,
17/07/2022 11:12:13,C,5,5.02,,,,
17/07/2022 11:18:40,A,4,4.52,,,,
17/07/2022 11:20:57,A,7,7.04,,,,
17/07/2022 11:23:08,C,5,5.37,,,,
17/07/2022 11:25:36,A,10,7.49,,,,
17/07/2022 11:28:43,A,1,3.39,,,,
17/07/2022 11:31:53,C,2,4.36,,,,
17/07/2022 11:33:57,A,8,6.88,,,,
17/07/2022 11:38:52,C,1,3.51,,,,
17/07/2022 11:48:25,A,10,7.62,,,,
17/07/2022 11:51:04,B,6,5.61,,,,
17/07/2022 11:58:00,C,2,3.72,,,,
17/07/2022 12:00:58,B,1,3.53,,,,
17/07/2022 12:07:01,C,5,5.34,,,,
17/07/2022 12:09:56,B,3,4.93,,,,
17/07/2022 12:23:32,C,5,5.27,,,,
17/07/2022 12:25:09,A,7,6.3,,,,
17/07/2022 12:26:00,B,2,4.28,,,,
17/07/2022 12:27:34,B,2,3.74,,,,
17/07/2022 12:33:21,A,8,7.39,,,,
17/07/2022 12:34:02,C,3,4.65,,,,
17/07/2022 12:34:12,B,7,6.32,,,,
17/07/2022 12:38:56,B,3,4.37,,,,
17/07/2022 12:42:27,C,6,6.38,,,,
17/07/2022 12:48:08,C,4,4.92,,,,
17/07/2022 12:49:17,C,6,5.63,,,,
17/07/2022 12:52:32,C,3,4.15,,,,
17/07/2022 13:02:54,C,5,5.07,,,,
17/07/2022 13:03:21,A,5,5.4,,,,
17/07/2022 13:23:01,B,2,4.28,,,,
17/07/2022 13:30:30,B,4,5.02,,,,
17/07/2022 13:30:33,B,3,4.84,,,,
17/07/2022 13:32:34,C,2,4.18,,,,
17/07/2022 13:50:12,C,6,6.41,,,,
17/07/2022 13:51:26,C,4,5.29,,,,
17/07/2022 13:59:24,B,7,6.05,,,,
17/07/2022 14:07:42,B,5,5.67,,,,
17/07/2022 14:13:14,C,3,4.87,,,,
17/07/2022 14:18:08,A,4,4.77,,,,
17/07/2022 14:18:20,C,3,4.23,,,,
17/07/2022 14:25:14,B,2,4.17,,,,
17/07/2022 14:28:59,C,4,5.13,,,,
17/07/2022 14:39:10,C,3,4.09,,,,
17/07/2022 14:40:27,C,6,6.18,,,,
17/07/2022 14:54:33,C,4,4.77,,,,
17/07/2022 15:04:41,C,7,6.05,,,,
17/07/2022 15:25:23,B,6,6.09,,,,
17/07/2022 15:32:23,B,6,6.09,,,,
17/07/2022 15:43:07,C,1,3.49,,,,
17/07/2022 15:46:19,B,4,5.31,,,,
17/07/2022 15:51:48,B,3,4.8,,,,
17/07/2022 16:06:05,C,2,3.89,,,,
17/07/2022 16:06:31,B,5,5.35,,,,
17/07/2022 16:07:24,C,2,3.66,,,,
17/07/2022 16:31:56,C,7,5.87,,,,
17/07/2022 16:47:59,B,1,3.18,,,,
17/07/2022 16:50:37,B,6,5.97,,,,
17/07/2022 17:13:14,B,9,7.57,,,,
17/07/2022 17:13:33,C,6,6.39,,,,
17/07/2022 17:15:16,C,3,4.73,,,,
17/07/2022 17:18:43,B,3,4.69,,,,
17/07/2022 17:19:45,C,3,4.07,,,,
17/07/2022 18:01:12,B,4,5.47,,,,
17/07/2022 18:11:42,B,1,3.3,,,,
17/07/2022 18:15:36,B,3,4.57,,,,
17/07/2022 18:26:45,C,4,5.48,,,,
17/07/2022 18:32:09,B,3,4.86,,,,
17/07/2022 18:34:31,C,5,5.79,,,,
17/07/2022 18:37:03,C,6,5.83,,,,
17/07/2022 18:41:52,C,4,5.11,,,,
17/07/2022 18:44:15,C,2,3.84,,,,
17/07/2022 18:47:31,C,2,3.65,,,,
17/07/2022 18:52:11,C,3,4.82,,,,
17/07/2022 19:03:17,C,3,4.46,,,,
17/07/2022 19:08:13,C,4,5.17,,,,
17/07/2022 19:30:47,C,3,4.43,,,,
17/07/2022 19:41:39,B,2,4.13,,,,
17/07/2022 19:43:52,B,6,6.37,,,,
17/07/2022 19:54:17,C,6,5.93,,,,
17/07/2022 19:59:50,C,3,4.57,,,,
17/07/2022 20:17:49,B,6,6.26,,,,
17/07/2022 20:28:24,C,4,5.06,,,,
17/07/2022 20:29:15,B,3,4.56,,,,
17/07/2022 20:44:48,B,3,4.56,,,,
17/07/2022 21:02:20,C,4,5.06,,,,
17/07/2022 21:06:34,C,4,5.02,,,,
17/07/2022 21:15:17,C,3,4.15,,,,
17/07/2022 21:27:36,C,3,4.92,,,,
17/07/2022 21:29:14,C,3,4.32,,,,
17/07/2022 21:29:32,C,2,4.11,,,,
17/07/2022 21:39:05,B,10,8.2,,,,
17/07/2022 21:41:57,C,1,3.26,,,,
17/07/2022 22:08:09,B,4,5.11,,,,
17/07/2022 22:11:55,C,2,3.76,,,,
17/07/2022 22:32:14,B,1,3.25,,,,
17/07/2022 22:40:08,C,6,6.04,,,,
17/07/2022 22:40:18,B,4,5.25,,,,
17/07/2022 22:40:25,C,6,6.43,,,,
17/07/2022 22:43:02,B,7,6.38,,,,
17/07/2022 22:54:35,B,2,3.75,,,,
17/07/2022 22:59:23,B,4,4.79,,,,
17/07/2022 23:22:16,C,2,4.31,,,,
17/07/2022 23:23:44,C,6,6.3,,,,
17/07/2022 23:25:03,C,5,5.09,,,,
17/07/2022 23:31:16,C,1,3.61,,,,
17/07/2022 23:38:17,C,5,6,,,,
17/07/2022 23:46:12,C,3,4.58,,,,
17/07/2022 23:52:30,B,7,6.14,,,,
18/07/2022 00:07:42,C,5,5.43,,,,
18/07/2022 00:22:58,B,5,5.94,,,,
18/07/2022 00:25:35,C,4,5.15,,,,
18/07/2022 00:57:47,B,1,3.83,,,,
18/07/2022 01:05:03,B,4,5,,,,
18/07/2022 01:12:52,C,3,4.44,,,,
18/07/2022 02:03:26,C,5,6,,,,
18/07/2022 02:11:15,C,3,4.46,,,,
18/07/2022 02:21:22,C,2,4.14,,,,
18/07/2022 02:24:56,C,1,3.22,,,,
18/07/2022 02:27:58,C,3,4.37,,,,
18/07/2022 02:56:16,C,1,3.4,,,,
18/07/2022 03:03:22,B,6,6.37,,,,
18/07/2022 03:04:06,C,6,6.08,,,,
18/07/2022 03:05:49,B,1,3.79,,,,
18/07/2022 03:08:39,C,4,5.46,,,,
18/07/2022 03:08:51,B,12,8.82,,,,
18/07/2022 03:18:18,C,2,4.39,,,,
18/07/2022 03:24:31,B,1,3.24,,,,
18/07/2022 03:29:34,B,5,5.15,,,,
18/07/2022 03:53:00,C,2,3.96,,,,
18/07/2022 04:03:01,B,1,3.59,,,,
18/07/2022 04:12:27,C,4,4.93,,,,
18/07/2022 04:16:01,C,1,3.55,,,,
18/07/2022 04:16:26,C,2,4.35,,,,
18/07/2022 04:18:42,C,3,4.8,,,,
18/07/2022 04:33:07,B,3,4.88,,,,
18/07/2022 04:33:40,B,10,7.79,,,,
18/07/2022 04:40:26,C,3,4.15,,,,
18/07/2022 04:59:38,B,11,7.68,,,,
18/07/2022 05:04:55,C,3,4.65,,,,
18/07/2022 05:19:17,B,1,3.72,,,,
18/07/2022 05:30:03,B,11,8,,,,
18/07/2022 05:31:46,C,3,4.44,,,,
18/07/2022 05:35:03,C,2,3.82,,,,
18/07/2022 05:39:55,C,4,4.91,,,,
18/07/2022 05:41:40,C,3,4.72,,,,
18/07/2022 06:00:24,B,1,3.6,,,,
18/07/2022 06:15:18,B,1,3.83,,,,
18/07/2022 06:18:03,B,4,4.69,,,,
18/07/2022 06:25:46,C,5,5.07,,,,
18/07/2022 06:26:22,C,7,6.92,,,,
18/07/2022 06:47:00,B,6,6.15,,,,
18/07/2022 06:52:51,C,5,5.63,,,,
18/07/2022 07:02:56,B,3,4.5,,,,
18/07/2022 07:28:55,B,4,4.89,,,,
18/07/2022 07:43:30,B,3,4.48,,,,
18/07/2022 07:54:39,C,3,4.72,,,,
18/07/2022 07:56:44,C,2,3.95,,,,
18/07/2022 07:56:47,C,6,6.51,,,,
18/07/2022 08:08:55,C,5,5.77,,,,
18/07/2022 08:10:42,C,2,4.23,,,,
18/07/2022 08:15:14,B,3,4.31,,,,
18/07/2022 08:48:24,B,7,6.37,,,,
18/07/2022 08:51:06,B,9,7.82,,,,
18/07/2022 09:07:14,C,2,3.62,,,,
18/07/2022 09:10:06,B,6,6.24,,,,
18/07/2022 09:13:33,C,2,4.06,,,,
18/07/2022 09:14:59,B,8,7.14,,,,
18/07/2022 09:24:06,C,5,5.46,,,,
18/07/2022 09:36:20,C,6,5.83,,,,
18/07/2022 09:51:32,C,3,4.07,,,,
18/07/2022 09:59:12,B,9,7.04,,,,
18/07/2022 10:00:55,B,6,5.85,,,,
18/07/2022 10:02:16,C,3,4.9,,,,
18/07/2022 10:06:06,B,7,6.91,,,,
18/07/2022 10:06:53,C,5,5.75,,,,
18/07/2022 10:16:06,B,4,4.93,,,,
18/07/2022 10:39:36,C,1,3.48,,,,
18/07/2022 10:41:30,C,3,4.61,,,,
18/07/2022 10:51:35,C,3,4.6,,,,
18/07/2022 10:52:47,C,5,5.75,,,,
18/07/2022 10:53:11,C,3,4.27,,,,
18/07/2022 10:57:30,C,4,4.65,,,,
18/07/2022 11:04:16,C,3,4.45,,,,
18/07/2022 11:04:20,C,7,6.89,,,,
18/07/2022 11:23:19,B,3,4.32,,,,
18/07/2022 11:28:30,B,2,4.39,,,,
18/07/2022 11:33:24,C,6,6.05,,,,
18/07/2022 11:37:53,B,4,5.4,,,,
18/07/2022 11:47:20,C,3,4.56,,,,
18/07/2022 12:04:51,C,3,4.5,,,,
18/07/2022 12:05:14,C,4,5.16,,,,
18/07/2022 12:15:57,C,3,4.28,,,,
18/07/2022 12:20:54,B,5,5.29,,,,
18/07/2022 12:21:06,C,2,3.83,,,,
18/07/2022 12:30:43,B,8,6.43,,,,
18/07/2022 12:46:24,C,4,5.47,,,,
18/07/2022 13:06:26,C,5,5.47,,,,
18/07/2022 13:07:29,B,4,4.75,,,,
18/07/2022 13:26:13,C,5,5.28,,,,
18/07/2022 13:37:53,C,4,5.12,,,,
18/07/2022 13:59:52,C,1,3.16,,,,
18/07/2022 14:15:35,B,7,6.66,,,,
18/07/2022 14:15:45,B,4,5.3,,,,
18/07/2022 14:20:57,C,2,3.69,,,,
18/07/2022 14:39:40,C,3,4.77,,,,
18/07/2022 14:42:46,C,5,5.94,,,,
18/07/2022 14:50:48,C,3,4.48,,,,
18/07/2022 14:55:22,C,3,4.29,,,,
18/07/2022 14:57:56,C,3,4.24,,,,
18/07/2022 14:59:42,C,2,4.11,,,,
18/07/2022 15:03:22,C,1,3.45,,,,
18/07/2022 15:10:57,C,3,4.41,,,,
18/07/2022 15:13:18,B,3,4.36,,,,
18/07/2022 15:13:53,C,1,3.56,,,,
18/07/2022 15:21:57,C,4,5.17,,,,
18/07/2022 15:35:07,C,5,5.77,,,,
18/07/2022 15:37:39,C,5,5,,,,
18/07/2022 15:59:10,B,4,5.38,,,,
18/07/2022 15:59:39,B,6,6.11,,,,
18/07/2022 16:01:10,C,3,4.69,,,,
18/07/2022 16:02:55,C,1,3.16,,,,
18/07/2022 16:09:47,C,2,3.77,,,,
18/07/2022 16:32:10,B,4,4.54,,,,
18/07/2022 16:35:03,C,2,4.03,,,,
18/07/2022 16:38:03,C,5,6.04,,,,
18/07/2022 16:46:29,C,3,4.87,,,,
18/07/2022 17:01:20,C,3,4.4,,,,
18/07/2022 17:13:52,C,4,4.95,,,,
18/07/2022 17:22:49,B,4,5.44,,,,
18/07/2022 17:51:32,C,4,4.64,,,,
18/07/2022 17:56:08,B,4,5.47,,,,
18/07/2022 18:01:11,B,3,4.68,,,,
18/07/2022 18:07:15,C,3,4.42,,,,
18/07/2022 18:24:42,C,2,3.64,,,,
18/07/2022 18:27:13,C,5,5.86,,,,
18/07/2022 18:28:34,B,3,4.9,,,,
18/07/2022 18:32:34,C,5,5.34,,,,
18/07/2022 18:39:06,C,2,4.04,,,,
18/07/2022 18:39:10,C,4,4.57,,,,
18/07/2022 18:54:31,C,4,5.46,,,,
18/07/2022 18:54:51,C,7,6.36,,,,
18/07/2022 18:59:46,C,1,3.65,,,,
18/07/2022 19:03:05,C,5,5.31,,,,
18/07/2022 19:14:19,B,1,3.65,,,,
18/07/2022 19:16:23,C,6,5.42,,,,
18/07/2022 19:18:48,B,6,6.54,,,,
18/07/2022 19:28:01,C,3,4.4,,,,
18/07/2022 19:34:20,B,4,5.28,,,,
18/07/2022 19:34:33,C,5,5,,,,
18/07/2022 19:43:03,C,3,4.43,,,,
18/07/2022 19:49:25,B,4,5.03,,,,
18/07/2022 19:49:45,B,2,4.11,,,,
18/07/2022 19:50:16,C,2,3.93,,,,
18/07/2022 19:53:09,B,8,6.37,,,,
18/07/2022 20:15:17,B,1,3.19,,,,
18/07/2022 20:20:15,B,6,5.8,,,,
18/07/2022 20:32:02,B,3,4.55,,,,
18/07/2022 20:35:15,C,5,5.91,,,,
18/07/2022 20:36:25,C,4,5.14,,,,
18/07/2022 20:43:41,B,5,5.22,,,,
18/07/2022 20:46:13,B,6,5.94,,,,
18/07/2022 20:48:01,B,6,6.28,,,,
18/07/2022 20:51:49,B,6,6.3,,,,
18/07/2022 20:57:31,C,2,3.82,,,,
18/07/2022 21:05:22,C,2,4.29,,,,
18/07/2022 21:09:46,C,3,4.49,,,,
18/07/2022 21:13:11,B,2,3.84,,,,
18/07/2022 21:17:42,B,9,7.01,,,,
18/07/2022 21:24:40,B,1,3.84,,,,
18/07/2022 21:39:30,C,4,4.66,,,,
18/07/2022 22:02:58,C,4,5.47,,,,
18/07/2022 22:18:52,C,3,4.29,,,,
18/07/2022 22:27:07,C,2,4.24,,,,
18/07/2022 22:32:42,C,7,5.85,,,,
18/07/2022 23:15:08,C,2,3.87,,,,
18/07/2022 23:23:17,C,4,5.28,,,,
18/07/2022 23:23:37,B,1,3.7,,,,
18/07/2022 23:24:55,A,5,4.97,,,,
18/07/2022 23:24:55,A,8,7.29,,,,
18/07/2022 23:24:55,A,6,6.21,,,,
18/07/2022 23:24:55,A,5,5.19,,,,
18/07/2022 23:24:55,A,2,4.15,,,,
18/07/2022 23:24:55,A,8,6.39,,,,
18/07/2022 23:24:55,A,3,4.44,,,,
18/07/2022 23:24:55,A,12,9.22,,,,
18/07/2022 23:24:55,A,3,4.29,,,,
18/07/2022 23:24:55,A,5,5.81,,,,
18/07/2022 23:24:55,A,4,5.21,,,,
